0,2024-01-02 16:10:14,IONQ,12.17,-0.22 (-1.78%),"5,618,963",16.00,MSFT,370.87,-5.17 (-1.37%),"24,165,552",369.90,NVDA,481.68,-13.54 (-2.73%),"40,275,222",579.99
0,2024-01-02 16:10:20,IONQ,12.17,-0.22 (-1.78%),"5,618,963",16.00,MSFT,370.87,-5.17 (-1.37%),"24,165,552",369.90,NVDA,481.68,-13.54 (-2.73%),"40,275,222",579.99
0,2024-01-02 16:10:26,IONQ,12.17,-0.22 (-1.78%),"5,618,963",16.00,MSFT,370.87,-5.17 (-1.37%),"24,165,552",369.90,NVDA,481.68,-13.54 (-2.73%),"40,275,222",579.99
0,2024-01-02 16:10:33,IONQ,12.17,-0.22 (-1.78%),"5,618,963",16.00,MSFT,370.87,-5.17 (-1.37%),"24,165,552",369.90,NVDA,481.68,-13.54 (-2.73%),"40,275,222",579.99
0,2024-01-02 16:10:39,IONQ,12.17,-0.22 (-1.78%),"5,618,963",16.00,MSFT,370.87,-5.17 (-1.37%),"24,165,552",369.90,NVDA,481.68,-13.54 (-2.73%),"40,275,222",579.99
0,2024-01-02 16:10:45,IONQ,12.17,-0.22 (-1.78%),"5,618,963",16.00,MSFT,370.87,-5.17 (-1.37%),"24,165,552",369.90,NVDA,481.68,-13.54 (-2.73%),"40,275,222",579.99
0,2024-01-02 16:10:51,IONQ,12.17,-0.22 (-1.78%),"5,618,963",16.00,MSFT,370.87,-5.17 (-1.37%),"24,165,552",369.90,NVDA,481.68,-13.54 (-2.73%),"40,275,222",579.99
0,2024-01-02 16:10:57,IONQ,12.17,-0.22 (-1.78%),"5,618,963",16.00,MSFT,370.87,-5.17 (-1.37%),"24,165,552",369.90,NVDA,481.68,-13.54 (-2.73%),"40,275,222",579.99
0,2024-01-02 16:11:02,IONQ,12.17,-0.22 (-1.78%),"5,618,963",16.00,MSFT,370.87,-5.17 (-1.37%),"24,165,552",369.90,NVDA,481.68,-13.54 (-2.73%),"40,275,222",579.99
0,2024-01-02 16:11:09,IONQ,12.17,-0.22 (-1.78%),"5,618,963",16.00,MSFT,370.87,-5.17 (-1.37%),"24,165,552",369.90,NVDA,481.68,-13.54 (-2.73%),"40,275,222",579.99
0,2024-01-02 16:11:13,IONQ,12.17,-0.22 (-1.78%),"5,618,963",16.00,MSFT,370.87,-5.17 (-1.37%),"24,165,552",369.90,NVDA,481.68,-13.54 (-2.73%),"40,275,222",579.99
0,2024-01-02 16:11:19,IONQ,12.17,-0.22 (-1.78%),"5,618,963",16.00,MSFT,370.87,-5.17 (-1.37%),"24,165,552",369.90,NVDA,481.68,-13.54 (-2.73%),"40,275,222",579.99
0,2024-01-02 16:11:25,IONQ,12.17,-0.22 (-1.78%),"5,618,963",16.00,MSFT,370.87,-5.17 (-1.37%),"24,165,552",369.90,NVDA,481.68,-13.54 (-2.73%),"40,275,222",579.99
0,2024-01-02 16:11:31,IONQ,12.17,-0.22 (-1.78%),"5,618,963",16.00,MSFT,370.87,-5.17 (-1.37%),"24,165,552",369.90,NVDA,481.68,-13.54 (-2.73%),"40,275,222",579.99
